EmployeeID,Age,EducationLevel,YearsAtCompany,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PerformanceRating,MonthlyIncome,Gender_Encoded,Attrition_Encoded,Overtime_Encoded,Department_Encoded,JobRole_Encoded
2981,31,1,28,3,3,7,3,238101,1,0,1,3,3
2982,42,3,25,2,3,3,3,40364,1,0,0,1,4
2983,37,3,21,3,3,2,2,28279,1,0,1,2,2
2984,33,3,3,2,3,2,3,36300,0,1,0,1,2
2985,23,2,16,2,1,5,4,174036,0,0,0,1,2
2986,45,3,10,2,3,7,2,25513,0,1,0,1,2
2987,56,1,23,3,3,9,3,34611,1,1,1,4,0
2988,51,2,17,2,3,4,3,214647,0,0,0,4,2
2989,51,2,10,1,3,0,3,33224,1,0,0,2,4
2990,56,2,3,1,2,0,3,39020,1,0,0,1,2
2991,40,2,25,2,4,2,4,63879,1,1,0,2,1
2992,29,3,2,1,3,5,1,11584,1,0,0,4,0
2993,47,2,27,3,3,1,3,236981,0,0,1,1,2
2994,28,1,14,2,4,0,4,57975,1,0,0,3,1
2995,51,1,9,3,4,6,1,8436,1,0,1,4,4
2996,28,3,27,4,3,1,3,36865,0,0,0,4,0
2997,24,2,17,3,3,7,3,221079,0,0,0,4,2
2998,22,1,4,3,3,1,2,7622,0,0,0,1,4
2999,57,2,28,3,2,0,3,34950,1,0,0,0,1
3000,46,2,26,4,2,9,3,36652,0,0,1,3,0
3001,58,3,29,2,3,1,4,187941,0,0,0,3,2
3002,22,3,22,4,3,1,3,36042,1,0,0,2,4
3003,36,3,15,4,2,6,4,66006,0,0,1,1,0
3004,58,2,13,2,4,0,2,9147,1,0,0,4,1
3005,34,2,23,2,3,2,2,21878,1,0,0,0,2
3006,29,2,19,4,3,4,4,63197,0,0,0,1,0
3007,26,2,9,3,2,6,4,59865,0,1,0,1,1
3008,30,1,4,2,1,5,2,4291,1,0,0,0,1
3009,22,2,21,3,3,7,3,37353,0,1,0,4,4
3010,57,1,8,2,2,0,3,26971,0,0,0,1,1
3011,56,4,28,1,3,6,3,38860,0,0,1,3,1
3012,23,3,15,3,3,8,4,189374,1,0,0,3,3
3013,44,1,14,3,3,6,3,28763,0,0,0,0,1
3014,30,2,3,4,3,5,2,14890,1,0,1,4,2
3015,55,4,24,2,2,8,3,39024,0,0,0,0,0
3016,35,2,30,4,2,3,2,24146,1,1,1,1,2
3017,25,3,30,2,3,9,3,241696,1,0,1,3,2
3018,51,2,27,3,3,5,3,37860,0,0,0,2,4
3019,52,3,17,2,2,5,4,178361,1,1,1,0,3
3020,59,3,8,2,2,9,4,69036,1,0,0,2,3
3021,32,1,14,4,1,2,2,23217,1,0,0,2,2
3022,56,2,13,2,3,6,3,31205,0,0,1,3,0
3023,29,2,15,4,2,0,3,163326,1,0,1,0,3
3024,24,3,11,2,2,7,2,15358,0,0,1,2,3
3025,35,1,27,1,3,7,3,180329,1,0,1,1,2
3026,34,2,15,1,2,7,4,261109,1,0,1,4,3
3027,53,2,12,3,3,8,3,32125,1,0,0,4,4
3028,55,3,26,2,2,3,3,208971,1,0,0,3,2
3029,40,3,24,3,4,5,3,238508,1,0,1,0,3
3030,59,2,22,3,2,6,3,155951,1,0,0,0,3
3031,37,1,21,2,2,1,3,208810,0,0,1,4,3
3032,23,1,9,2,4,5,4,63320,0,0,0,1,2
3033,38,2,22,2,2,7,2,16185,1,0,1,4,0
3034,55,2,15,4,3,3,2,10055,1,0,1,4,1
3035,37,2,1,2,2,4,3,31015,0,0,0,0,3
3036,59,4,12,1,2,7,3,32705,1,1,0,2,1
3037,23,2,6,2,3,2,3,29066,1,0,0,1,1
3038,23,3,1,3,4,5,2,15269,0,0,0,0,3
3039,47,1,22,3,2,0,3,223947,0,0,1,4,3
3040,34,1,19,4,3,3,3,30638,0,0,0,2,1
3041,52,2,22,4,3,5,2,12904,1,0,0,1,0
3042,55,2,13,2,2,2,3,31038,1,0,1,3,1
3043,24,2,6,2,3,0,2,10343,0,0,0,1,0
3044,29,3,17,3,2,5,2,17252,1,1,0,1,4
3045,44,2,13,4,2,2,3,30596,0,0,0,4,0
3046,35,2,9,2,2,7,3,38929,0,1,0,4,2
3047,48,3,8,2,3,6,3,34806,1,1,0,3,3
3048,50,2,15,4,2,6,3,33079,0,0,0,3,4
3049,22,2,18,2,3,7,2,11489,0,0,0,3,1
3050,38,1,2,2,2,6,3,26948,0,0,0,0,0
3051,51,3,21,4,2,4,3,38614,1,0,0,0,4
3052,34,3,26,4,3,9,2,22315,1,0,0,4,2
3053,42,1,2,2,3,7,3,26744,1,0,0,4,0
3054,40,2,11,2,2,7,2,9252,1,0,0,3,1
3055,40,3,1,2,2,7,2,9045,0,0,0,0,1
3056,46,3,18,4,4,9,3,33635,1,0,0,2,0
3057,43,2,21,4,2,5,3,176680,1,0,1,0,2
3058,52,3,27,3,3,1,3,142358,1,0,0,4,3
3059,38,2,26,2,3,7,3,150860,0,1,0,0,3
3060,44,1,30,1,3,9,2,13831,1,1,0,4,1
3061,53,1,7,3,4,0,3,34649,1,1,0,3,2
3062,31,2,21,2,3,8,3,32796,1,0,0,3,1
3063,31,2,17,3,2,8,3,148328,0,0,1,3,3
3064,57,3,16,3,2,5,4,64168,1,0,0,2,1
3065,29,2,7,2,2,9,2,9019,0,0,1,2,0
3066,41,2,22,4,1,5,4,64828,0,0,0,4,0
3067,53,1,7,1,4,5,3,37845,1,0,1,1,2
3068,35,3,2,3,1,3,3,35073,0,0,0,2,3
3069,49,3,5,2,3,0,4,66320,1,1,0,4,2
3070,45,2,14,3,3,0,3,154156,0,0,0,0,2
3071,36,2,8,3,3,0,2,16429,0,0,0,3,3
3072,43,1,29,1,3,4,3,37735,1,0,0,3,4
3073,51,2,12,2,3,6,3,32298,1,0,0,3,4
3074,25,1,7,1,2,0,3,27287,1,0,0,4,1
3075,34,2,6,1,3,0,3,30578,0,0,1,3,4
3076,44,3,13,3,2,5,3,31948,1,0,1,2,0
3077,29,2,22,2,4,1,2,20094,0,0,1,0,2
3078,39,2,12,2,2,1,3,31144,1,1,0,3,1
3079,33,2,17,2,2,6,1,26465,0,0,1,4,2
3080,52,2,16,3,2,8,3,179756,1,0,0,0,3
3081,35,2,1,3,3,7,3,28650,0,0,1,3,4
3082,55,1,7,2,3,1,3,31018,1,0,0,1,3
3083,39,3,3,3,2,6,3,28250,0,0,0,3,1
3084,55,2,6,4,2,4,2,9726,1,1,0,2,0
3085,32,1,28,1,2,9,4,65317,1,1,0,0,4
3086,33,1,21,3,2,3,3,204055,1,0,0,2,3
3087,36,4,3,2,3,9,3,36560,0,0,1,1,4
3088,52,2,22,1,2,3,4,190542,1,0,0,1,2
3089,50,3,3,3,3,3,4,60814,0,0,0,2,0
3090,47,2,8,2,2,8,2,13920,1,0,1,0,4
3091,39,2,14,4,4,6,3,34159,0,0,1,1,0
3092,53,3,23,1,2,6,3,201013,0,0,0,1,2
3093,43,1,9,1,3,3,2,19940,0,0,1,3,2
3094,59,2,5,3,3,8,2,13849,1,0,0,4,3
3095,38,2,28,3,2,7,3,34481,1,0,1,1,1
3096,44,3,15,3,2,9,3,233007,1,0,0,0,3
3097,45,2,17,2,2,3,4,64736,1,0,0,0,0
3098,29,2,27,4,2,5,2,21061,0,0,0,3,3
3099,27,2,10,4,2,3,4,64766,0,1,0,0,4
3100,26,2,27,2,2,0,4,272009,0,0,0,3,3
3101,50,1,8,3,2,4,3,26972,1,0,0,1,1
3102,49,2,18,3,2,9,2,12927,0,0,0,1,1
3103,32,2,6,1,2,2,3,30623,1,0,0,1,0
3104,22,2,17,2,2,0,3,163074,0,0,0,1,2
3105,40,2,22,1,2,1,3,31901,1,1,0,4,1
3106,30,2,4,4,3,1,3,29520,1,0,0,4,0
3107,48,2,21,2,3,7,4,63880,1,0,1,1,1
3108,55,4,15,3,4,3,1,16107,0,0,1,0,1
3109,25,3,10,2,1,2,3,44944,0,0,0,3,2
3110,57,2,23,3,2,3,4,64663,1,0,1,2,4
3111,39,3,13,2,1,9,3,33376,1,0,0,3,0
3112,36,3,22,3,3,0,2,14116,1,1,0,2,1
3113,34,2,1,1,3,0,2,5777,0,0,1,2,1
3114,40,2,25,4,2,4,3,169478,1,1,0,1,3
3115,27,1,22,4,3,6,3,35741,0,1,0,2,4
3116,33,3,22,3,3,8,1,21623,0,1,0,1,2
3117,58,2,9,1,4,6,1,11371,0,1,0,4,0
3118,38,1,28,2,2,4,3,33142,1,0,0,0,1
3119,44,2,26,4,1,2,2,15692,0,0,0,2,0
3120,47,3,5,1,2,7,4,71076,0,0,1,0,2
3121,50,2,11,1,1,6,3,34842,1,0,0,1,4
3122,54,3,22,3,4,3,3,150152,0,0,0,2,3
3123,48,3,22,2,2,0,2,18026,0,1,1,3,4
3124,46,2,23,2,3,2,4,260320,1,0,1,4,3
3125,31,2,25,3,2,7,1,13515,1,0,0,4,0
3126,44,2,21,2,2,1,1,14831,1,0,1,2,4
3127,42,3,21,1,2,8,2,19999,0,0,0,4,4
3128,42,3,4,3,2,3,2,11601,1,0,0,3,4
3129,34,3,26,2,3,6,3,189392,0,0,0,0,2
3130,58,2,20,3,4,9,3,34402,0,0,0,3,0
3131,54,2,16,1,3,6,2,18495,0,0,0,4,3
3132,45,1,28,3,3,7,3,37223,1,0,1,0,4
3133,32,2,24,2,1,6,3,36455,0,1,1,3,0
3134,38,3,29,2,3,3,4,189132,1,0,0,1,2
3135,25,2,18,2,1,6,2,17784,1,0,0,1,2
3136,46,1,26,1,4,4,2,15530,0,0,1,0,0
3137,51,1,8,4,3,9,2,11117,1,0,0,0,3
3138,30,2,2,2,2,6,3,29178,0,1,0,0,0
3139,42,1,17,3,2,2,3,32258,1,1,0,1,0
3140,41,2,10,4,4,9,3,29795,1,0,0,3,1
3141,40,3,13,3,2,6,2,18091,1,0,1,0,2
3142,40,2,15,2,2,6,3,185520,0,1,1,1,3
3143,33,2,9,2,2,1,3,29770,0,0,0,0,1
3144,58,2,27,4,3,7,3,36843,0,0,1,0,0
3145,38,3,8,3,1,6,2,26234,1,0,0,0,2
3146,58,1,6,3,3,8,3,26417,1,0,0,1,1
3147,49,3,4,2,4,3,3,29048,0,0,0,3,1
3148,56,2,18,4,4,8,3,220863,1,1,1,1,3
3149,39,2,24,3,2,0,4,65155,1,0,1,1,0
3150,35,1,3,2,3,4,3,30909,0,0,0,0,3
3151,56,1,26,3,1,9,2,13115,1,0,0,2,1
3152,28,3,4,2,3,6,2,8832,0,0,0,2,1
3153,34,2,21,1,3,3,4,257881,0,0,0,2,3
3154,39,2,13,4,3,6,3,30408,1,0,0,1,1
3155,58,2,20,1,3,8,3,36998,1,1,0,0,4
3156,34,3,11,3,3,4,3,183338,1,0,0,2,2
3157,57,3,8,2,2,4,2,13624,0,0,0,4,0
3158,52,2,25,2,3,1,4,204720,0,0,0,4,2
3159,23,2,14,2,1,4,2,13288,1,0,1,4,0
3160,37,3,14,4,2,7,3,32978,1,0,1,3,1
3161,30,3,16,2,2,3,3,224878,0,0,0,0,3
3162,30,2,14,1,4,1,3,233440,0,1,1,1,3
3163,59,1,1,3,2,7,3,23477,1,0,1,1,1
3164,32,3,2,2,3,3,3,32342,1,0,0,0,0
3165,43,1,28,1,3,4,3,33324,1,0,0,3,1
3166,54,1,20,1,3,6,3,30173,0,0,0,0,0
3167,57,3,1,1,3,4,2,9312,0,0,0,3,1
3168,44,2,11,2,2,9,3,29054,1,0,1,2,1
3169,55,3,6,2,3,3,3,29422,0,0,1,2,1
3170,30,2,15,1,3,6,3,200709,1,0,0,3,3
3171,45,3,12,3,3,3,3,31603,1,0,0,0,0
3172,29,2,5,1,1,9,3,27390,1,0,0,2,1
3173,28,3,29,4,2,3,2,22717,0,0,0,0,2
3174,57,2,23,3,4,1,3,237535,1,0,0,2,2
3175,39,1,12,1,2,4,1,15927,0,0,1,0,3
3176,24,2,22,4,2,7,3,35425,1,0,0,0,4
3177,49,3,14,2,2,3,3,142453,1,0,0,4,3
3178,27,1,14,2,2,1,2,12361,1,0,0,3,4
3179,42,2,19,2,2,8,3,145513,0,0,1,1,3
3180,49,2,5,3,3,5,4,71980,1,0,1,3,2
3181,22,1,3,2,4,2,3,24069,0,0,0,0,1
3182,57,2,25,1,2,9,4,66443,1,0,1,0,0
3183,42,4,18,1,2,4,4,67071,1,0,0,3,1
3184,56,2,6,3,3,5,3,40826,1,0,1,0,2
3185,34,2,9,2,2,8,4,59382,1,0,1,2,0
3186,31,4,26,1,4,4,3,43592,1,0,1,0,4
3187,31,2,7,2,2,8,3,31290,1,0,0,3,4
3188,34,2,21,4,2,0,4,216080,0,0,0,3,2
3189,58,1,18,2,3,9,3,33226,0,0,0,3,0
3190,59,2,2,2,3,3,2,7206,1,0,0,4,1
3191,45,2,20,4,3,0,2,26766,1,0,0,4,2
3192,23,2,10,1,2,1,3,31169,1,0,0,4,4
3193,43,3,12,3,2,1,3,177239,1,0,0,4,2
3194,38,2,2,4,4,9,2,6748,1,0,0,4,1
3195,57,1,28,4,3,4,4,178068,0,0,0,4,3
3196,35,3,13,1,1,0,3,234140,1,1,0,4,3
3197,31,2,29,2,3,9,3,34677,1,0,0,3,1
3198,56,3,8,1,3,2,2,14238,1,0,0,1,0
3199,46,2,26,4,3,5,2,22337,1,0,0,4,2
3200,24,1,23,4,1,0,2,10664,0,0,0,3,1
3201,59,2,7,2,3,0,3,37384,1,0,0,1,3
3202,38,2,3,3,2,2,3,30069,1,0,1,4,4
3203,33,2,23,4,3,8,3,34541,0,0,0,1,1
3204,45,2,8,2,1,1,2,9235,1,0,0,1,1
3205,50,2,21,1,3,5,4,63184,0,1,0,2,1
3206,46,2,1,1,1,2,2,15495,0,0,0,0,3
3207,57,2,15,2,2,5,2,14832,1,0,0,2,3
3208,47,2,1,4,2,6,4,56209,0,0,0,1,1
3209,59,2,12,4,2,6,2,11361,1,1,1,3,1
3210,22,2,11,1,2,1,3,29385,0,0,1,4,0
3211,41,1,16,2,2,2,1,10576,1,0,0,0,4
3212,49,1,30,2,4,3,2,28687,1,0,0,4,2
3213,37,2,4,3,3,7,3,33569,0,1,1,3,2
3214,38,2,2,3,3,4,2,19080,0,0,1,0,2
3215,49,2,23,3,2,0,1,17480,0,0,0,2,3
3216,33,4,29,3,2,8,3,157717,0,1,0,1,3
3217,48,2,3,1,2,0,3,28462,1,0,0,3,0
3218,51,2,28,2,3,1,4,247596,1,1,1,1,3
3219,55,3,4,4,2,6,4,60393,1,0,0,1,1
3220,58,3,25,1,3,2,3,38490,1,0,1,4,4
3221,27,3,18,3,2,5,2,18147,1,0,0,3,4
3222,28,1,12,2,4,7,3,31662,0,0,1,1,4
3223,53,2,24,3,2,4,3,38167,1,0,0,2,4
3224,53,3,1,3,1,0,2,17681,1,1,1,0,2
3225,46,3,3,3,3,9,3,41205,1,0,0,3,2
3226,54,2,4,4,4,2,4,56762,0,0,0,4,1
3227,28,1,30,2,3,1,3,34666,0,0,1,3,0
3228,33,4,6,3,1,5,3,40913,0,0,1,4,3
3229,37,2,17,1,3,4,2,20985,1,0,0,0,3
3230,37,2,30,3,4,6,3,227880,0,0,0,2,2
3231,57,2,8,2,1,1,2,14015,1,1,1,1,4
3232,34,2,18,4,2,5,4,62861,0,0,0,3,1
3233,28,2,16,2,3,4,2,12087,0,1,0,4,0
3234,57,2,21,1,3,5,4,251936,1,0,1,0,2
3235,30,4,6,1,3,4,3,31959,1,0,1,1,1
3236,53,2,24,4,4,6,3,32516,0,0,0,0,1
3237,32,2,19,2,1,4,4,192473,1,1,0,2,2
3238,29,3,28,1,3,6,1,16421,0,0,1,1,1
3239,54,2,25,1,3,0,2,18794,1,0,0,1,4
3240,44,2,28,2,3,8,4,64499,1,0,1,1,1
3241,46,2,21,1,3,5,3,36253,1,0,0,4,0
3242,29,1,8,3,4,8,3,27867,1,0,1,1,1
3243,43,1,4,2,2,0,2,14165,1,1,0,0,3
3244,25,2,28,3,1,1,3,35265,1,0,0,4,1
3245,24,3,9,1,2,6,2,19150,0,0,0,1,2
3246,50,3,8,2,3,3,3,40561,1,1,0,0,3
3247,50,1,21,3,2,9,3,222343,0,0,0,0,2
3248,55,2,19,1,3,0,3,34407,0,1,0,3,0
3249,55,1,1,2,2,4,2,7861,0,0,0,0,4
3250,49,2,21,2,1,3,3,32329,1,1,0,2,0
3251,34,1,21,2,3,5,3,226041,1,0,1,1,3
3252,36,3,4,3,3,6,3,33521,1,0,0,1,4
3253,44,1,10,3,2,2,3,27514,0,0,1,1,1
3254,47,1,26,3,3,5,2,15846,0,1,0,0,3
3255,25,2,8,1,2,1,4,59698,1,0,0,0,4
3256,47,1,3,2,2,9,3,40638,1,0,1,1,2
3257,30,3,12,2,1,3,3,36141,0,0,1,4,4
3258,26,3,26,3,3,9,2,31441,1,0,0,4,2
3259,53,1,9,2,2,8,3,37182,0,1,0,2,2
3260,41,2,3,2,4,6,1,11454,0,0,0,3,4
3261,32,4,4,3,3,1,4,64126,0,0,0,2,0
3262,36,3,6,1,2,5,3,31501,1,0,1,1,0
3263,53,4,9,4,2,3,2,22957,1,0,0,1,2
3264,49,1,26,1,2,7,2,19178,0,0,0,1,3
3265,43,2,2,3,3,7,4,60398,0,1,0,3,4
3266,38,1,2,2,3,0,3,30038,1,0,0,0,3
3267,47,2,18,4,3,7,2,12015,1,1,0,3,0
3268,28,3,21,1,2,9,4,207608,0,0,1,2,3
3269,47,1,22,2,2,6,2,12523,0,0,1,0,1
3270,46,2,3,2,1,0,3,27143,0,0,0,0,1
3271,31,2,3,4,2,2,3,29308,0,1,0,2,0
3272,40,3,18,4,2,4,4,176401,1,0,0,0,3
3273,32,1,27,1,4,2,3,35029,1,1,0,4,4
3274,34,2,6,3,3,2,3,30300,0,0,0,2,0
3275,29,2,1,3,3,0,3,27372,0,0,1,2,1
3276,25,1,25,1,2,7,3,32607,1,1,0,4,0
3277,52,2,15,1,2,8,1,16795,1,0,1,3,3
3278,49,2,11,4,2,4,3,153453,0,0,1,3,3
3279,32,3,10,2,2,0,3,41268,1,0,1,3,3
3280,22,2,4,1,3,0,3,41557,1,0,0,0,2
3281,59,2,14,2,2,8,3,217467,0,0,1,4,3
3282,45,4,2,2,3,0,3,29725,0,0,0,2,1
3283,52,4,13,3,4,8,3,33781,0,0,0,2,1
3284,47,2,16,2,2,2,3,150147,1,1,1,2,2
3285,26,2,12,2,3,2,4,58669,0,0,0,0,1
3286,41,2,22,1,3,3,3,33641,0,1,0,0,1
3287,32,2,5,2,2,4,3,28022,0,1,0,3,0
3288,54,4,19,1,4,5,2,21123,0,0,1,0,3
3289,59,3,29,4,2,5,2,19419,1,1,1,3,0
3290,48,2,3,1,3,9,3,28309,1,1,0,3,0
3291,55,1,21,3,2,8,2,11322,1,0,1,2,1
3292,36,1,20,2,2,0,4,64129,1,0,1,0,4
3293,53,2,21,2,2,8,4,189210,0,1,0,3,3
3294,42,2,2,2,3,3,3,30750,0,0,1,4,4
3295,26,2,27,3,2,6,3,35332,0,0,0,4,1
3296,27,2,17,4,1,5,3,155717,0,0,0,0,2
3297,59,2,21,2,2,8,3,35556,1,0,0,2,0
3298,43,2,11,2,1,1,3,30670,1,0,0,2,1
3299,39,1,1,3,3,1,2,3314,1,0,0,3,1
3300,35,2,19,1,3,6,4,64238,1,0,0,0,4
3301,31,3,8,3,3,8,3,41577,1,0,0,4,2
3302,34,2,11,1,3,4,1,12654,0,0,1,3,0
3303,52,2,8,3,4,6,3,40942,0,0,0,3,2
3304,51,2,25,3,3,7,3,151874,1,0,0,1,2
3305,24,2,17,1,4,7,2,27002,1,0,0,0,2
3306,51,2,20,3,2,3,2,18624,0,0,0,3,3
3307,27,2,6,2,2,9,1,23452,1,0,0,4,2
3308,50,2,7,2,4,6,4,58015,0,0,1,1,1
3309,29,2,21,2,3,0,2,21430,0,0,1,4,3
3310,54,2,13,2,3,3,3,228066,0,1,1,2,3
3311,38,2,7,1,1,4,2,19735,1,0,1,1,2
3312,32,3,11,4,3,9,3,33198,0,0,0,1,1
3313,34,2,10,3,3,6,3,32637,1,0,0,3,0
3314,32,1,8,1,2,5,4,68603,0,0,0,2,2
3315,52,2,10,4,1,3,3,37251,1,0,0,3,3
3316,49,2,22,2,2,2,3,35809,1,0,0,0,0
3317,27,1,11,3,4,5,3,28318,0,0,0,4,0
3318,37,2,20,2,3,9,3,185271,0,0,0,4,3
3319,25,3,17,3,4,4,2,14715,0,1,0,3,0
3320,56,2,11,3,2,2,3,31276,0,0,1,4,1
3321,47,2,16,3,4,3,2,10114,0,0,0,4,1
3322,33,2,5,2,2,1,4,73400,1,0,0,0,2
3323,32,2,10,2,2,8,3,39863,0,0,0,2,2
3324,58,1,26,2,2,6,3,35220,0,0,0,1,0
3325,46,4,26,1,4,9,3,200980,0,0,1,3,3
3326,39,2,20,2,2,2,3,33458,0,0,1,3,1
3327,40,3,5,3,2,7,3,30635,1,1,1,0,4
3328,44,1,20,4,1,7,3,147956,0,0,0,0,2
3329,59,3,9,2,2,0,2,11708,1,0,0,1,1
3330,39,3,3,2,3,4,2,10973,1,0,1,2,0
3331,47,3,3,4,3,4,2,10460,0,0,1,3,1
3332,27,3,10,4,3,2,1,12538,1,0,0,0,1
3333,25,1,7,2,4,1,4,60051,0,0,0,3,0
3334,50,2,2,1,3,0,3,39736,1,0,0,4,2
3335,55,2,25,3,3,3,2,28457,1,0,1,3,2
3336,38,2,8,3,2,9,1,13194,0,0,0,2,4
3337,37,3,12,1,4,1,3,37163,0,0,0,2,4
3338,23,2,30,3,1,4,3,172467,0,0,0,3,2
3339,55,1,22,3,3,9,3,160240,0,0,0,4,2
3340,29,2,30,2,3,1,3,230802,0,0,0,2,2
3341,34,3,29,3,2,0,4,188403,1,0,0,0,2
3342,29,3,9,2,2,9,2,10796,1,0,1,3,1
3343,51,2,11,3,2,9,3,32019,1,1,0,4,4
3344,53,2,19,3,1,9,4,65659,0,1,0,0,0
3345,57,2,20,2,3,9,1,16440,0,0,0,3,3
3346,51,2,23,3,4,8,3,34873,1,0,1,4,0
3347,22,1,17,3,3,1,2,13491,0,1,0,0,3
3348,38,2,13,4,3,9,3,30570,0,0,0,2,1
3349,41,2,1,2,1,3,2,8655,1,0,1,3,4
3350,45,2,1,1,2,2,4,64396,1,1,0,3,3
3351,43,1,28,4,3,0,4,208426,0,0,0,2,2
3352,50,3,8,3,4,7,4,59413,0,0,1,1,1
3353,43,3,13,4,3,1,3,208803,0,1,0,0,3
3354,30,2,6,1,2,7,4,68139,1,0,0,2,2
3355,58,3,3,2,3,0,3,29198,0,0,0,3,1
3356,31,2,16,1,3,5,3,169287,1,1,0,0,3
3357,57,2,10,4,3,3,2,16353,1,1,0,0,2
3358,58,2,7,4,3,2,3,30746,0,0,0,1,4
3359,49,3,22,3,3,0,3,33724,1,0,1,3,1
3360,49,2,21,1,1,9,2,17416,0,1,0,4,3
3361,42,2,3,1,4,0,3,41503,1,0,0,1,2
3362,45,2,14,3,1,6,4,64220,0,0,0,1,4
3363,23,3,16,3,2,5,3,203283,0,0,0,4,2
3364,29,3,4,3,4,2,3,32902,1,0,0,4,4
3365,48,2,29,2,2,1,4,248074,0,1,1,1,3
3366,43,3,13,2,1,9,2,25090,1,0,0,0,2
3367,58,2,27,1,2,2,4,255527,0,0,0,2,2
3368,48,4,27,3,3,7,3,40055,1,0,0,2,0
3369,50,3,1,2,1,6,3,30115,1,0,0,1,1
3370,24,1,25,4,2,6,2,22554,1,0,1,0,2
3371,34,3,5,3,2,4,1,13748,1,0,0,4,4
3372,31,2,18,2,3,9,3,33213,0,0,0,1,1
3373,57,4,12,2,2,2,3,215495,1,0,0,3,3
3374,30,3,11,4,3,0,3,32251,1,0,1,0,1
3375,48,1,9,1,2,0,3,28827,1,0,0,3,0
3376,55,2,28,2,3,5,3,182857,1,0,0,3,3
3377,22,2,7,4,2,3,3,36553,0,0,0,1,2
3378,53,3,14,3,3,6,4,208701,0,1,0,0,3
3379,46,3,30,3,3,9,3,191990,1,0,0,3,3
3380,50,2,24,2,1,9,4,65956,0,0,1,0,0
3381,28,2,29,4,3,9,2,17113,0,0,0,2,4
3382,24,2,3,2,3,0,3,31146,1,0,0,3,3
3383,41,1,16,2,1,5,3,34660,0,0,0,3,4
3384,41,2,30,1,3,6,4,65979,0,0,1,0,1
3385,51,2,7,1,3,0,3,30633,0,0,0,2,0
3386,56,1,27,4,1,1,2,25785,0,0,0,3,2
3387,56,1,1,3,2,8,3,33438,1,0,1,1,3
3388,48,1,6,3,4,8,2,10362,0,0,1,0,4
3389,47,3,26,4,3,5,2,20586,0,0,0,0,3
3390,35,2,6,2,4,3,3,28933,1,1,0,3,0
3391,38,2,27,1,3,6,4,271030,0,0,0,2,2
3392,39,2,10,3,1,4,2,10646,1,0,0,3,1
3393,50,2,12,3,1,2,2,11043,0,1,0,4,1
3394,41,2,22,2,3,3,4,63941,0,0,0,3,4
3395,48,2,19,1,3,1,3,31406,1,1,1,4,1
3396,39,2,6,2,2,5,4,59982,1,0,1,1,4
3397,25,3,14,2,3,2,2,19246,0,0,0,0,2
3398,22,2,3,2,3,6,3,31920,1,0,0,0,3
3399,22,2,10,2,3,3,2,10740,1,0,0,2,0
3400,47,2,9,2,2,7,4,71669,1,0,0,3,2
3401,41,1,23,2,2,0,4,178044,1,1,0,1,2
3402,44,3,30,2,4,8,4,67161,1,0,1,4,1
3403,31,3,29,4,3,2,2,18257,1,0,0,2,1
3404,32,2,20,4,2,2,4,63246,1,1,0,1,0
3405,26,2,19,3,3,4,4,176178,0,1,0,1,3
3406,22,3,22,4,2,9,3,195534,0,0,0,4,2
3407,38,2,15,4,2,0,3,30978,1,0,0,4,1
3408,43,2,9,2,2,2,4,73618,1,0,0,0,2
3409,55,2,19,2,1,3,3,155020,0,0,0,3,3
3410,50,2,8,4,3,1,2,13779,1,0,0,2,4
3411,25,3,22,3,3,5,4,248378,1,1,0,3,3
3412,26,2,4,2,2,9,3,39666,1,0,0,2,2
3413,32,2,5,3,3,3,4,69336,0,1,1,1,2
3414,42,2,19,2,3,0,3,33658,0,0,0,4,0
3415,56,3,14,2,2,2,1,26040,0,0,0,4,2
3416,33,1,18,2,3,6,3,29156,0,0,1,1,1
3417,47,3,25,2,3,2,3,39419,0,0,0,1,0
3418,40,2,29,1,3,5,1,27558,1,0,0,2,2
3419,28,3,19,4,3,5,3,203864,0,1,0,1,3
3420,28,2,6,2,2,0,2,21112,1,0,0,2,2
3421,47,2,5,1,2,1,3,34480,0,0,1,3,3
3422,26,2,26,1,3,9,4,265303,0,0,0,4,3
3423,42,3,11,3,3,5,3,160098,0,1,1,4,2
3424,35,2,24,4,2,1,3,169522,1,0,0,4,3
3425,25,2,5,1,1,1,3,30374,1,0,0,3,4
3426,44,2,27,1,3,3,3,34952,0,0,0,3,0
3427,41,1,8,2,2,7,3,35500,0,0,0,0,2
3428,36,3,27,3,2,5,3,38844,0,0,0,2,4
3429,50,2,5,2,2,7,4,68144,1,0,0,2,3
3430,29,3,11,2,2,3,3,142461,0,0,1,0,3
3431,40,2,26,2,2,2,4,64509,0,0,1,4,0
3432,49,4,13,2,3,6,4,67548,0,0,1,2,4
3433,48,1,6,4,1,6,2,6869,0,1,0,2,4
3434,25,1,5,1,4,1,3,36300,0,1,0,4,2
3435,36,1,18,2,4,0,4,215731,0,0,0,1,3
3436,56,3,26,4,4,7,4,66454,0,0,0,1,1
3437,58,2,10,4,3,2,3,41881,0,0,0,0,2
3438,22,1,16,1,3,5,3,225656,1,0,0,3,2
3439,24,3,22,4,2,6,3,159248,1,0,0,2,2
3440,45,3,14,3,1,7,2,14014,0,0,1,2,0
3441,48,3,23,2,1,5,4,68199,0,0,0,0,0
3442,57,2,15,2,2,6,4,238080,0,0,1,0,2
