EmployeeID,Age,Gender,Department,EducationLevel,JobRole,YearsAtCompany,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,Overtime,PerformanceRating,Attrition,MonthlyIncome
3066,41,Female,Sales,2,Analyst,22,4,1,5,No,4,No,64828
3067,53,Male,HR,1,Executive,7,1,4,5,Yes,3,No,37845
3068,35,Female,IT,3,Manager,2,3,1,3,No,3,No,35073
3069,49,Male,Sales,3,Executive,5,2,3,0,No,4,Yes,66320
3070,45,Female,Finance,2,Executive,14,3,3,0,No,3,No,154156
3071,36,Female,Marketing,2,Manager,8,3,3,0,No,2,No,16429
3072,43,Male,Marketing,1,Specialist,29,1,3,4,No,3,No,37735
3073,51,Male,Marketing,2,Specialist,12,2,3,6,No,3,No,32298
3074,25,Male,Sales,1,Clerk,7,1,2,0,No,3,No,27287
3075,34,Female,Marketing,2,Specialist,6,1,3,0,Yes,3,No,30578
3076,44,Male,IT,3,Analyst,13,3,2,5,Yes,3,No,31948
3077,29,Female,Finance,2,Executive,22,2,4,1,Yes,2,No,20094
3078,39,Male,Marketing,2,Clerk,12,2,2,1,No,3,Yes,31144
3079,33,Female,Sales,2,Executive,17,2,2,6,Yes,1,No,26465
3080,52,Male,Finance,2,Manager,16,3,2,8,No,3,No,179756
3081,35,Female,Marketing,2,Specialist,1,3,3,7,Yes,3,No,28650
3082,55,Male,HR,1,Manager,7,2,3,1,No,3,No,31018
3083,39,Female,Marketing,3,Clerk,3,3,2,6,No,3,No,28250
3084,55,Male,IT,2,Analyst,6,4,2,4,No,2,Yes,9726
3085,32,Male,Finance,1,Specialist,28,1,2,9,No,4,Yes,65317
3086,33,Male,IT,1,Manager,21,3,2,3,No,3,No,204055
3087,36,Female,HR,4,Specialist,3,2,3,9,Yes,3,No,36560
3088,52,Male,HR,2,Executive,22,1,2,3,No,4,No,190542
3089,50,Female,IT,3,Analyst,3,3,3,3,No,4,No,60814
3090,47,Male,Finance,2,Specialist,8,2,2,8,Yes,2,No,13920
3091,39,Female,HR,2,Analyst,14,4,4,6,Yes,3,No,34159
3092,53,Female,HR,3,Executive,23,1,2,6,No,3,No,201013
3093,43,Female,Marketing,1,Executive,9,1,3,3,Yes,2,No,19940
3094,59,Male,Sales,2,Manager,5,3,3,8,No,2,No,13849
3095,38,Male,HR,2,Clerk,28,3,2,7,Yes,3,No,34481
3096,44,Male,Finance,3,Manager,15,3,2,9,No,3,No,233007
3097,45,Male,Finance,2,Analyst,17,2,2,3,No,4,No,64736
3098,29,Female,Marketing,2,Manager,27,4,2,5,No,2,No,21061
3099,27,Female,Finance,2,Specialist,10,4,2,3,No,4,Yes,64766
3100,26,Female,Marketing,2,Manager,27,2,2,0,No,4,No,272009
3101,50,Male,HR,1,Clerk,8,3,2,4,No,3,No,26972
3102,49,Female,HR,2,Clerk,18,3,2,9,No,2,No,12927
3103,32,Male,HR,2,Analyst,6,1,2,2,No,3,No,30623
3104,22,Female,HR,2,Executive,17,2,2,0,No,3,No,163074
3105,40,Male,Sales,2,Clerk,22,1,2,1,No,3,Yes,31901
3106,30,Male,Sales,2,Analyst,4,4,3,1,No,3,No,29520
3107,48,Male,HR,2,Clerk,21,2,3,7,Yes,4,No,63880
3108,55,Female,Finance,4,Clerk,15,3,4,3,Yes,1,No,16107
3109,25,Female,Marketing,3,Executive,10,2,1,2,No,3,No,44944
3110,57,Male,IT,2,Specialist,23,3,2,3,Yes,4,No,64663
3111,39,Male,Marketing,3,Analyst,13,2,1,9,No,3,No,33376
3112,36,Male,IT,3,Clerk,22,3,3,0,No,2,Yes,14116
3113,34,Female,IT,2,Clerk,1,1,3,0,Yes,2,No,5777
3114,40,Male,HR,2,Manager,25,4,2,4,No,3,Yes,169478
3115,27,Female,IT,1,Specialist,22,4,3,6,No,3,Yes,35741
3116,33,Female,HR,3,Executive,22,3,3,8,No,1,Yes,21623
3117,58,Female,Sales,2,Analyst,9,1,4,6,No,1,Yes,11371
3118,38,Male,Finance,1,Clerk,28,2,2,4,No,3,No,33142
3119,44,Female,IT,2,Analyst,26,4,1,2,No,2,No,15692
3120,47,Female,Finance,3,Executive,5,1,2,7,Yes,4,No,71076
3121,50,Male,HR,2,Specialist,11,1,1,6,No,3,No,34842
3122,54,Female,IT,3,Manager,22,3,4,3,No,3,No,150152
3123,48,Female,Marketing,3,Specialist,22,2,2,0,Yes,2,Yes,18026
3124,46,Male,Sales,2,Manager,23,2,3,2,Yes,4,No,260320
3125,31,Male,Sales,2,Analyst,25,3,2,7,No,1,No,13515
3126,44,Male,IT,2,Specialist,21,2,2,1,Yes,1,No,14831
3127,42,Female,Sales,3,Specialist,21,1,2,8,No,2,No,19999
3128,42,Male,Marketing,3,Specialist,4,3,2,3,No,2,No,11601
3129,34,Female,Finance,3,Executive,26,2,3,6,No,3,No,189392
3130,58,Female,Marketing,2,Analyst,20,3,4,9,No,3,No,34402
3131,54,Female,Sales,2,Manager,16,1,3,6,No,2,No,18495
3132,45,Male,Finance,1,Specialist,28,3,3,7,Yes,3,No,37223
3133,32,Female,Marketing,2,Analyst,24,2,1,6,Yes,3,Yes,36455
3134,38,Male,HR,3,Executive,29,2,3,3,No,4,No,189132
3135,25,Male,HR,2,Executive,18,2,1,6,No,2,No,17784
3136,46,Female,Finance,1,Analyst,26,1,4,4,Yes,2,No,15530
3137,51,Male,Finance,1,Manager,8,4,3,9,No,2,No,11117
3138,30,Female,Finance,2,Analyst,2,2,2,6,No,3,Yes,29178
3139,42,Male,HR,1,Analyst,17,3,2,2,No,3,Yes,32258
3140,41,Male,Marketing,2,Clerk,10,4,4,9,No,3,No,29795
3141,40,Male,Finance,3,Executive,13,3,2,6,Yes,2,No,18091
3142,40,Female,HR,2,Manager,15,2,2,6,Yes,3,Yes,185520
3143,33,Female,Finance,2,Clerk,9,2,2,1,No,3,No,29770
3144,58,Female,Finance,2,Analyst,27,4,3,7,Yes,3,No,36843
3145,38,Male,Finance,3,Executive,8,3,1,6,No,2,No,26234
3146,58,Male,HR,1,Clerk,6,3,3,8,No,3,No,26417
3147,49,Female,Marketing,3,Clerk,4,2,4,3,No,3,No,29048
3148,56,Male,HR,2,Manager,18,4,4,8,Yes,3,Yes,220863
3149,39,Male,HR,2,Analyst,24,3,2,0,Yes,4,No,65155
3150,35,Female,Finance,1,Manager,3,2,3,4,No,3,No,30909
3151,56,Male,IT,1,Clerk,26,3,1,9,No,2,No,13115
3152,28,Female,IT,3,Clerk,4,2,3,6,No,2,No,8832
3153,34,Female,IT,2,Manager,21,1,3,3,No,4,No,257881
3154,39,Male,HR,2,Clerk,13,4,3,6,No,3,No,30408
3155,58,Male,Finance,2,Specialist,20,1,3,8,No,3,Yes,36998
3156,34,Male,IT,3,Executive,11,3,3,4,No,3,No,183338
3157,57,Female,Sales,3,Analyst,8,2,2,4,No,2,No,13624
3158,52,Female,Sales,2,Executive,25,2,3,1,No,4,No,204720
3159,23,Male,Sales,2,Analyst,14,2,1,4,Yes,2,No,13288
3160,37,Male,Marketing,3,Clerk,14,4,2,7,Yes,3,No,32978
3161,30,Female,Finance,3,Manager,16,2,2,3,No,3,No,224878
3162,30,Female,HR,2,Manager,14,1,4,1,Yes,3,Yes,233440
3163,59,Male,HR,1,Clerk,1,3,2,7,Yes,3,No,23477
3164,32,Male,Finance,3,Analyst,2,2,3,3,No,3,No,32342
3165,43,Male,Marketing,1,Clerk,28,1,3,4,No,3,No,33324
3166,54,Female,Finance,1,Analyst,20,1,3,6,No,3,No,30173
3167,57,Female,Marketing,3,Clerk,1,1,3,4,No,2,No,9312
3168,44,Male,IT,2,Clerk,11,2,2,9,Yes,3,No,29054
3169,55,Female,IT,3,Clerk,6,2,3,3,Yes,3,No,29422
3170,30,Male,Marketing,2,Manager,15,1,3,6,No,3,No,200709
3171,45,Male,Finance,3,Analyst,12,3,3,3,No,3,No,31603
3172,29,Male,IT,2,Clerk,5,1,1,9,No,3,No,27390
3173,28,Female,Finance,3,Executive,29,4,2,3,No,2,No,22717
3174,57,Male,IT,2,Executive,23,3,4,1,No,3,No,237535
3175,39,Female,Finance,1,Manager,12,1,2,4,Yes,1,No,15927
3176,24,Male,Finance,2,Specialist,22,4,2,7,No,3,No,35425
3177,49,Male,Sales,3,Manager,14,2,2,3,No,3,No,142453
3178,27,Male,Marketing,1,Specialist,14,2,2,1,No,2,No,12361
3179,42,Female,HR,2,Manager,19,2,2,8,Yes,3,No,145513
3180,49,Male,Marketing,2,Executive,5,3,3,5,Yes,4,No,71980
3181,22,Female,Finance,1,Clerk,3,2,4,2,No,3,No,24069
3182,57,Male,Finance,2,Analyst,25,1,2,9,Yes,4,No,66443
3183,42,Male,Marketing,4,Clerk,18,1,2,4,No,4,No,67071
3184,56,Male,Finance,2,Executive,6,3,3,5,Yes,3,No,40826
3185,34,Male,IT,2,Analyst,9,2,2,8,Yes,4,No,59382
3186,31,Male,Finance,4,Specialist,26,1,4,4,Yes,3,No,43592
3187,31,Male,Marketing,2,Specialist,7,2,2,8,No,3,No,31290
3188,34,Female,Marketing,2,Executive,21,4,2,0,No,4,No,216080
3189,58,Female,Marketing,1,Analyst,18,2,3,9,No,3,No,33226
3190,59,Male,Sales,2,Clerk,2,2,3,3,No,2,No,7206
3191,45,Male,Sales,2,Executive,20,4,3,0,No,2,No,26766
3192,23,Male,Sales,2,Specialist,10,1,2,1,No,3,No,31169
3193,43,Male,Sales,3,Executive,12,3,2,1,No,3,No,177239
3194,38,Male,Sales,2,Clerk,2,4,4,9,No,2,No,6748
3195,57,Female,Sales,1,Manager,28,4,3,4,No,4,No,178068
3196,35,Male,Sales,3,Manager,13,1,1,0,No,3,Yes,234140
3197,31,Male,Marketing,2,Clerk,29,2,3,9,No,3,No,34677
3198,56,Male,HR,3,Analyst,8,1,3,2,No,2,No,14238
3199,46,Male,Sales,2,Executive,26,4,3,5,No,2,No,22337
3200,24,Female,Marketing,1,Clerk,23,4,1,0,No,2,No,10664
3201,59,Male,HR,2,Manager,7,2,3,0,No,3,No,37384
3202,38,Male,Sales,2,Specialist,3,3,2,2,Yes,3,No,30069
3203,33,Female,HR,2,Clerk,23,4,3,8,No,3,No,34541
3204,45,Male,HR,2,Clerk,8,2,1,1,No,2,No,9235
3205,50,Female,IT,2,Clerk,21,1,3,5,No,4,Yes,63184
3206,46,Female,Finance,2,Manager,1,1,1,2,No,2,No,15495
3207,57,Male,IT,2,Manager,15,2,2,5,No,2,No,14832
3208,47,Female,HR,2,Clerk,1,4,2,6,No,4,No,56209
3209,59,Male,Marketing,2,Clerk,12,4,2,6,Yes,2,Yes,11361
3210,22,Female,Sales,2,Analyst,11,1,2,1,Yes,3,No,29385
3211,41,Male,Finance,1,Specialist,16,2,2,2,No,1,No,10576
3212,49,Male,Sales,1,Executive,30,2,4,3,No,2,No,28687
3213,37,Female,Marketing,2,Executive,4,3,3,7,Yes,3,Yes,33569
3214,38,Female,Finance,2,Executive,2,3,3,4,Yes,2,No,19080
3215,49,Female,IT,2,Manager,23,3,2,0,No,1,No,17480
3216,33,Female,HR,4,Manager,29,3,2,8,No,3,Yes,157717
3217,48,Male,Marketing,2,Analyst,3,1,2,0,No,3,No,28462
3218,51,Male,HR,2,Manager,28,2,3,1,Yes,4,Yes,247596
3219,55,Male,HR,3,Clerk,4,4,2,6,No,4,No,60393
3220,58,Male,Sales,3,Specialist,25,1,3,2,Yes,3,No,38490
3221,27,Male,Marketing,3,Specialist,18,3,2,5,No,2,No,18147
3222,28,Female,HR,1,Specialist,12,2,4,7,Yes,3,No,31662
3223,53,Male,IT,2,Specialist,24,3,2,4,No,3,No,38167
3224,53,Male,Finance,3,Executive,1,3,1,0,Yes,2,Yes,17681
3225,46,Male,Marketing,3,Executive,3,3,3,9,No,3,No,41205
3226,54,Female,Sales,2,Clerk,4,4,4,2,No,4,No,56762
3227,28,Female,Marketing,1,Analyst,30,2,3,1,Yes,3,No,34666
3228,33,Female,Sales,4,Manager,6,3,1,5,Yes,3,No,40913
3229,37,Male,Finance,2,Manager,17,1,3,4,No,2,No,20985
3230,37,Female,IT,2,Executive,30,3,4,6,No,3,No,227880
3231,57,Male,HR,2,Specialist,8,2,1,1,Yes,2,Yes,14015
3232,34,Female,Marketing,2,Clerk,18,4,2,5,No,4,No,62861
3233,28,Female,Sales,2,Analyst,16,2,3,4,No,2,Yes,12087
3234,57,Male,Finance,2,Executive,21,1,3,5,Yes,4,No,251936
3235,30,Male,HR,4,Clerk,6,1,3,4,Yes,3,No,31959
3236,53,Female,Finance,2,Clerk,24,4,4,6,No,3,No,32516
3237,32,Male,IT,2,Executive,19,2,1,4,No,4,Yes,192473
3238,29,Female,HR,3,Clerk,28,1,3,6,Yes,1,No,16421
3239,54,Male,HR,2,Specialist,25,1,3,0,No,2,No,18794
3240,44,Male,HR,2,Clerk,28,2,3,8,Yes,4,No,64499
3241,46,Male,Sales,2,Analyst,21,1,3,5,No,3,No,36253
3242,29,Male,HR,1,Clerk,8,3,4,8,Yes,3,No,27867
3243,43,Male,Finance,1,Manager,4,2,2,0,No,2,Yes,14165
3244,25,Male,Sales,2,Clerk,28,3,1,1,No,3,No,35265
3245,24,Female,HR,3,Executive,9,1,2,6,No,2,No,19150
3246,50,Male,Finance,3,Manager,8,2,3,3,No,3,Yes,40561
3247,50,Female,Finance,1,Executive,21,3,2,9,No,3,No,222343
3248,55,Female,Marketing,2,Analyst,19,1,3,0,No,3,Yes,34407
3249,55,Female,Finance,1,Specialist,1,2,2,4,No,2,No,7861
3250,49,Male,IT,2,Analyst,21,2,1,3,No,3,Yes,32329
3251,34,Male,HR,1,Manager,21,2,3,5,Yes,3,No,226041
3252,36,Male,HR,3,Specialist,4,3,3,6,No,3,No,33521
3253,44,Female,HR,1,Clerk,10,3,2,2,Yes,3,No,27514
3254,47,Female,Finance,1,Manager,26,3,3,5,No,2,Yes,15846
3255,25,Male,Finance,2,Specialist,8,1,2,1,No,4,No,59698
3256,47,Male,HR,1,Executive,3,2,2,9,Yes,3,No,40638
3257,30,Female,Sales,3,Specialist,12,2,1,3,Yes,3,No,36141
3258,26,Male,Sales,3,Executive,26,3,3,9,No,2,No,31441
3259,53,Female,IT,1,Executive,9,2,2,8,No,3,Yes,37182
3260,41,Female,Marketing,2,Specialist,3,2,4,6,No,1,No,11454
3261,32,Female,IT,4,Analyst,4,3,3,1,No,4,No,64126
3262,36,Male,HR,3,Analyst,6,1,2,5,Yes,3,No,31501
3263,53,Male,HR,4,Executive,9,4,2,3,No,2,No,22957
3264,49,Female,HR,1,Manager,26,1,2,7,No,2,No,19178
3265,43,Female,Marketing,2,Specialist,2,3,3,7,No,4,Yes,60398
3266,38,Male,Finance,1,Manager,2,2,3,0,No,3,No,30038
3267,47,Male,Marketing,2,Analyst,18,4,3,7,No,2,Yes,12015
3268,28,Female,IT,3,Manager,21,1,2,9,Yes,4,No,207608
3269,47,Female,Finance,1,Clerk,22,2,2,6,Yes,2,No,12523
3270,46,Female,Finance,2,Clerk,3,2,1,0,No,3,No,27143
3271,31,Female,IT,2,Analyst,3,4,2,2,No,3,Yes,29308
3272,40,Male,Finance,3,Manager,18,4,2,4,No,4,No,176401
3273,32,Male,Sales,1,Specialist,27,1,4,2,No,3,Yes,35029
3274,34,Female,IT,2,Analyst,6,3,3,2,No,3,No,30300
3275,29,Female,IT,2,Clerk,1,3,3,0,Yes,3,No,27372
3276,25,Male,Sales,1,Analyst,25,1,2,7,No,3,Yes,32607
3277,52,Male,Marketing,2,Manager,15,1,2,8,Yes,1,No,16795
3278,49,Female,Marketing,2,Manager,11,4,2,4,Yes,3,No,153453
3279,32,Male,Marketing,3,Manager,10,2,2,0,Yes,3,No,41268
3280,22,Male,Finance,2,Executive,4,1,3,0,No,3,No,41557
3281,59,Female,Sales,2,Manager,14,2,2,8,Yes,3,No,217467
3282,45,Female,IT,4,Clerk,2,2,3,0,No,3,No,29725
3283,52,Female,IT,4,Clerk,13,3,4,8,No,3,No,33781
3284,47,Male,IT,2,Executive,16,2,2,2,Yes,3,Yes,150147
3285,26,Female,Finance,2,Clerk,12,2,3,2,No,4,No,58669
3286,41,Female,Finance,2,Clerk,22,1,3,3,No,3,Yes,33641
3287,32,Female,Marketing,2,Analyst,5,2,2,4,No,3,Yes,28022
3288,54,Female,Finance,4,Manager,19,1,4,5,Yes,2,No,21123
3289,59,Male,Marketing,3,Analyst,29,4,2,5,Yes,2,Yes,19419
3290,48,Male,Marketing,2,Analyst,3,1,3,9,No,3,Yes,28309
3291,55,Male,IT,1,Clerk,21,3,2,8,Yes,2,No,11322
3292,36,Male,Finance,1,Specialist,20,2,2,0,Yes,4,No,64129
3293,53,Female,Marketing,2,Manager,21,2,2,8,No,4,Yes,189210
3294,42,Female,Sales,2,Specialist,2,2,3,3,Yes,3,No,30750
3295,26,Female,Sales,2,Clerk,27,3,2,6,No,3,No,35332
3296,27,Female,Finance,2,Executive,17,4,1,5,No,3,No,155717
3297,59,Male,IT,2,Analyst,21,2,2,8,No,3,No,35556
3298,43,Male,IT,2,Clerk,11,2,1,1,No,3,No,30670
3299,39,Male,Marketing,1,Clerk,1,3,3,1,No,2,No,3314
3300,35,Male,Finance,2,Specialist,19,1,3,6,No,4,No,64238
3301,31,Male,Sales,3,Executive,8,3,3,8,No,3,No,41577
3302,34,Female,Marketing,2,Analyst,11,1,3,4,Yes,1,No,12654
3303,52,Female,Marketing,2,Executive,8,3,4,6,No,3,No,40942
3304,51,Male,HR,2,Executive,25,3,3,7,No,3,No,151874
3305,24,Male,Finance,2,Executive,17,1,4,7,No,2,No,27002
3306,51,Female,Marketing,2,Manager,20,3,2,3,No,2,No,18624
3307,27,Male,Sales,2,Executive,6,2,2,9,No,1,No,23452
3308,50,Female,HR,2,Clerk,7,2,4,6,Yes,4,No,58015
3309,29,Female,Sales,2,Manager,21,2,3,0,Yes,2,No,21430
3310,54,Female,IT,2,Manager,13,2,3,3,Yes,3,Yes,228066
3311,38,Male,HR,2,Executive,7,1,1,4,Yes,2,No,19735
3312,32,Female,HR,3,Clerk,11,4,3,9,No,3,No,33198
3313,34,Male,Marketing,2,Analyst,10,3,3,6,No,3,No,32637
3314,32,Female,IT,1,Executive,8,1,2,5,No,4,No,68603
3315,52,Male,Marketing,2,Manager,10,4,1,3,No,3,No,37251
3316,49,Male,Finance,2,Analyst,22,2,2,2,No,3,No,35809
3317,27,Female,Sales,1,Analyst,11,3,4,5,No,3,No,28318
3318,37,Female,Sales,2,Manager,20,2,3,9,No,3,No,185271
3319,25,Female,Marketing,3,Analyst,17,3,4,4,No,2,Yes,14715
3320,56,Female,Sales,2,Clerk,11,3,2,2,Yes,3,No,31276
3321,47,Female,Sales,2,Clerk,16,3,4,3,No,2,No,10114
3322,33,Male,Finance,2,Executive,5,2,2,1,No,4,No,73400
3323,32,Female,IT,2,Executive,10,2,2,8,No,3,No,39863
3324,58,Female,HR,1,Analyst,26,2,2,6,No,3,No,35220
3325,46,Female,Marketing,4,Manager,26,1,4,9,Yes,3,No,200980
3326,39,Female,Marketing,2,Clerk,20,2,2,2,Yes,3,No,33458
3327,40,Male,Finance,3,Specialist,5,3,2,7,Yes,3,Yes,30635
3328,44,Female,Finance,1,Executive,20,4,1,7,No,3,No,147956
3329,59,Male,HR,3,Clerk,9,2,2,0,No,2,No,11708
3330,39,Male,IT,3,Analyst,3,2,3,4,Yes,2,No,10973
3331,47,Female,Marketing,3,Clerk,3,4,3,4,Yes,2,No,10460
3332,27,Male,Finance,3,Clerk,10,4,3,2,No,1,No,12538
3333,25,Female,Marketing,1,Analyst,7,2,4,1,No,4,No,60051
3334,50,Male,Sales,2,Executive,2,1,3,0,No,3,No,39736
3335,55,Male,Marketing,2,Executive,25,3,3,3,Yes,2,No,28457
3336,38,Female,IT,2,Specialist,8,3,2,9,No,1,No,13194
3337,37,Female,IT,3,Specialist,12,1,4,1,No,3,No,37163
3338,23,Female,Marketing,2,Executive,30,3,1,4,No,3,No,172467
3339,55,Female,Sales,1,Executive,22,3,3,9,No,3,No,160240
3340,29,Female,IT,2,Executive,30,2,3,1,No,3,No,230802
3341,34,Male,Finance,3,Executive,29,3,2,0,No,4,No,188403
3342,29,Male,Marketing,3,Clerk,9,2,2,9,Yes,2,No,10796
3343,51,Male,Sales,2,Specialist,11,3,2,9,No,3,Yes,32019
3344,53,Female,Finance,2,Analyst,19,3,1,9,No,4,Yes,65659
3345,57,Female,Marketing,2,Manager,20,2,3,9,No,1,No,16440
3346,51,Male,Sales,2,Analyst,23,3,4,8,Yes,3,No,34873
3347,22,Female,Finance,1,Manager,17,3,3,1,No,2,Yes,13491
3348,38,Female,IT,2,Clerk,13,4,3,9,No,3,No,30570
3349,41,Male,Marketing,2,Specialist,1,2,1,3,Yes,2,No,8655
3350,45,Male,Marketing,2,Manager,1,1,2,2,No,4,Yes,64396
3351,43,Female,IT,1,Executive,28,4,3,0,No,4,No,208426
3352,50,Female,HR,3,Clerk,8,3,4,7,Yes,4,No,59413
3353,43,Female,Finance,3,Manager,13,4,3,1,No,3,Yes,208803
3354,30,Male,IT,2,Executive,6,1,2,7,No,4,No,68139
3355,58,Female,Marketing,3,Clerk,3,2,3,0,No,3,No,29198
3356,31,Male,Finance,2,Manager,16,1,3,5,No,3,Yes,169287
3357,57,Male,Finance,2,Executive,10,4,3,3,No,2,Yes,16353
3358,58,Female,HR,2,Specialist,7,4,3,2,No,3,No,30746
3359,49,Male,Marketing,3,Clerk,22,3,3,0,Yes,3,No,33724
3360,49,Female,Sales,2,Manager,21,1,1,9,No,2,Yes,17416
3361,42,Male,HR,2,Executive,3,1,4,0,No,3,No,41503
3362,45,Female,HR,2,Specialist,14,3,1,6,No,4,No,64220
3363,23,Female,Sales,3,Executive,16,3,2,5,No,3,No,203283
3364,29,Male,Sales,3,Specialist,4,3,4,2,No,3,No,32902
3365,48,Female,HR,2,Manager,29,2,2,1,Yes,4,Yes,248074
3366,43,Male,Finance,3,Executive,13,2,1,9,No,2,No,25090
3367,58,Female,IT,2,Executive,27,1,2,2,No,4,No,255527
3368,48,Male,IT,4,Analyst,27,3,3,7,No,3,No,40055
3369,50,Male,HR,3,Clerk,1,2,1,6,No,3,No,30115
3370,24,Male,Finance,1,Executive,25,4,2,6,Yes,2,No,22554
3371,34,Male,Sales,3,Specialist,5,3,2,4,No,1,No,13748
3372,31,Female,HR,2,Clerk,18,2,3,9,No,3,No,33213
3373,57,Male,Marketing,4,Manager,12,2,2,2,No,3,No,215495
3374,30,Male,Finance,3,Clerk,11,4,3,0,Yes,3,No,32251
3375,48,Male,Marketing,1,Analyst,9,1,2,0,No,3,No,28827
3376,55,Male,Marketing,2,Manager,28,2,3,5,No,3,No,182857
3377,22,Female,HR,2,Executive,7,4,2,3,No,3,No,36553
3378,53,Female,Finance,3,Manager,14,3,3,6,No,4,Yes,208701
3379,46,Male,Marketing,3,Manager,30,3,3,9,No,3,No,191990
3380,50,Female,Finance,2,Analyst,24,2,1,9,Yes,4,No,65956
3381,28,Female,IT,2,Specialist,29,4,3,9,No,2,No,17113
3382,24,Male,Marketing,2,Manager,3,2,3,0,No,3,No,31146
3383,41,Female,Marketing,1,Specialist,16,2,1,5,No,3,No,34660
3384,41,Female,Finance,2,Clerk,30,1,3,6,Yes,4,No,65979
3385,51,Female,IT,2,Analyst,7,1,3,0,No,3,No,30633
3386,56,Female,Marketing,1,Executive,27,4,1,1,No,2,No,25785
3387,56,Male,HR,1,Manager,1,3,2,8,Yes,3,No,33438
3388,48,Female,Finance,1,Specialist,6,3,4,8,Yes,2,No,10362
3389,47,Female,Finance,3,Manager,26,4,3,5,No,2,No,20586
3390,35,Male,Marketing,2,Analyst,6,2,4,3,No,3,Yes,28933
3391,38,Female,IT,2,Executive,27,1,3,6,No,4,No,271030
3392,39,Male,Marketing,2,Clerk,10,3,1,4,No,2,No,10646
3393,50,Female,Sales,2,Clerk,12,3,1,2,No,2,Yes,11043
3394,41,Female,Marketing,2,Specialist,22,2,3,3,No,4,No,63941
3395,48,Male,Sales,2,Clerk,19,1,3,1,Yes,3,Yes,31406
3396,39,Male,HR,2,Specialist,6,2,2,5,Yes,4,No,59982
3397,25,Female,Finance,3,Executive,14,2,3,2,No,2,No,19246
3398,22,Male,Finance,2,Manager,3,2,3,6,No,3,No,31920
3399,22,Male,IT,2,Analyst,10,2,3,3,No,2,No,10740
3400,47,Male,Marketing,2,Executive,9,2,2,7,No,4,No,71669
3401,41,Male,HR,1,Executive,23,2,2,0,No,4,Yes,178044
3402,44,Male,Sales,3,Clerk,30,2,4,8,Yes,4,No,67161
3403,31,Male,IT,3,Clerk,29,4,3,2,No,2,No,18257
3404,32,Male,HR,2,Analyst,20,4,2,2,No,4,Yes,63246
3405,26,Female,HR,2,Manager,19,3,3,4,No,4,Yes,176178
3406,22,Female,Sales,3,Executive,22,4,2,9,No,3,No,195534
3407,38,Male,Sales,2,Clerk,15,4,2,0,No,3,No,30978
3408,43,Male,Finance,2,Executive,9,2,2,2,No,4,No,73618
3409,55,Female,Marketing,2,Manager,19,2,1,3,No,3,No,155020
3410,50,Male,IT,2,Specialist,8,4,3,1,No,2,No,13779
3411,25,Male,Marketing,3,Manager,22,3,3,5,No,4,Yes,248378
3412,26,Male,IT,2,Executive,4,2,2,9,No,3,No,39666
3413,32,Female,HR,2,Executive,5,3,3,3,Yes,4,Yes,69336
3414,42,Female,Sales,2,Analyst,19,2,3,0,No,3,No,33658
3415,56,Female,Sales,3,Executive,14,2,2,2,No,1,No,26040
3416,33,Female,HR,1,Clerk,18,2,3,6,Yes,3,No,29156
3417,47,Female,HR,3,Analyst,25,2,3,2,No,3,No,39419
3418,40,Male,IT,2,Executive,29,1,3,5,No,1,No,27558
3419,28,Female,HR,3,Manager,19,4,3,5,No,3,Yes,203864
3420,28,Male,IT,2,Executive,6,2,2,0,No,2,No,21112
3421,47,Female,Marketing,2,Manager,5,1,2,1,Yes,3,No,34480
3422,26,Female,Sales,2,Manager,26,1,3,9,No,4,No,265303
3423,42,Female,Sales,3,Executive,11,3,3,5,Yes,3,Yes,160098
3424,35,Male,Sales,2,Manager,24,4,2,1,No,3,No,169522
3425,25,Male,Marketing,2,Specialist,5,1,1,1,No,3,No,30374
3426,44,Female,Marketing,2,Analyst,27,1,3,3,No,3,No,34952
3427,41,Female,Finance,1,Executive,8,2,2,7,No,3,No,35500
3428,36,Female,IT,3,Specialist,27,3,2,5,No,3,No,38844
3429,50,Male,IT,2,Manager,5,2,2,7,No,4,No,68144
3430,29,Female,Finance,3,Manager,11,2,2,3,Yes,3,No,142461
3431,40,Female,Sales,2,Analyst,26,2,2,2,Yes,4,No,64509
3432,49,Female,IT,4,Specialist,13,2,3,6,Yes,4,No,67548
3433,48,Female,IT,1,Specialist,6,4,1,6,No,2,Yes,6869
3434,25,Female,Sales,1,Executive,5,1,4,1,No,3,Yes,36300
3435,36,Female,HR,1,Manager,18,2,4,0,No,4,No,215731
3436,56,Female,HR,3,Clerk,26,4,4,7,No,4,No,66454
3437,58,Female,Finance,2,Executive,10,4,3,2,No,3,No,41881
3438,22,Male,Marketing,1,Executive,16,1,3,5,No,3,No,225656
3439,24,Male,IT,3,Executive,22,4,2,6,No,3,No,159248
3440,45,Female,IT,3,Analyst,14,3,1,7,Yes,2,No,14014
3441,48,Female,Finance,3,Analyst,23,2,1,5,No,4,No,68199
3442,57,Female,Finance,2,Executive,15,2,2,6,Yes,4,No,238080
3443,55,Male,IT,2,Clerk,3,2,3,4,No,3,No,26712
3444,50,Male,Sales,3,Specialist,3,1,4,2,No,1,No,14716
3445,45,Female,Sales,2,Specialist,12,2,2,1,No,4,No,61524
3446,45,Female,Marketing,1,Manager,23,3,3,6,No,3,No,179154
3447,25,Male,IT,2,Specialist,15,4,3,7,No,2,No,14669
